chapter,section,symbol,offset,offset_expr,page,page_end,name
63,2.54,TCON_STHx2,0x141C,0x141C (TCON_STHA2),3808,3809,"TCON Horizontal Timing Setting Register x2 (x = A, B)"
63,2.55,TCON_DE,0x1428,0x1428,3809,3809,TCON Data Enable Polarity Setting Register
63,2.56,SYSCNT_DTCTEN,0x1440,0x1440,3809,3810,System Control Block State Detection Control Register
63,2.57,SYSCNT_INTEN,0x1444,0x1444,3810,3811,System Control Block Interrupt Request Enable Control
63,2.58,SYSCNT_STCLR,0x1448,0x1448,3811,3812,System Control Block Status Clear Register
63,2.59,SYSCNT_STMON,0x144C,0x144C,3812,3813,System Control Block Status Monitor Register
63,2.60,SYSCNT_PANEL_CLK,0x1450,0x1450,3813,3814,System Control Block Version and Panel Clock Control
64,2.1,DPHYREFCR,0x000,0x000,3822,3823,D-PHY Reference Clock Setting Register
64,2.2,DPHYPLFCR,0x004,0x004,3823,3824,D-PHY PLL Frequency Control Register
64,2.3,DPHYPLOCR,0x008,0x008,3824,3825,D-PHY PLL Operation Control Register
64,2.4,DPHYESCCR,0x00C,0x00C,3825,3826,D-PHY Escape Mode Clock Control Register
64,2.5,DPHYPWRCR,0x010,0x010,3826,3826,D-PHY Power Supplying Control Register
64,2.6,DPHYSFR,0x01C,0x01C,3826,3827,D-PHY Status Flag Register
64,2.7,DPHYOCR,0x020,0x020,3827,3827,D-PHY Operation Control Register
64,2.8,DPHYTIM1,0x024,0x024,3827,3828,D-PHY Timing Control Register 1
64,2.10,DPHYTIM3,0x02C,0x02C,3828,3829,D-PHY Timing Control Register 3
64,2.9,DPHYTIM2,0x028,0x028,3828,3828,D-PHY Timing Control Register 2
64,2.11,DPHYTIM4,0x030,0x030,3829,3830,D-PHY Timing Control Register 4
64,2.12,DPHYTIM5,0x034,0x034,3830,3831,D-PHY Timing Control Register 5
64,2.13,DPHYTIM6,0x038,0x038,3831,3836,D-PHY Timing Control Register 6
64,2.14,DPHYMDC,0x048,0x048,3836,3837,D-PHY Mode Control Register
65,2.1,ISR,0x000,0x000,3840,3841,Interrupt Status Register
65,2.2,LINKSR,0x010,0x010,3841,3842,Link Status Register
65,2.3,TXSETR,0x100,0x100,3842,3843,Transmit Set Register
65,2.4,HSCLKSETR,0x104,0x104,3843,3844,HS Clock Set Register
65,2.5,ULPSSETR,0x108,0x108,3844,3844,ULPS Set Register
65,2.6,ULPSCR,0x10C,0x10C,3844,3845,ULPS Control Register
65,2.7,RSTCR,0x110,0x110,3845,3846,Reset Control Register
65,2.8,RSTSR,0x114,0x114,3846,3847,Reset Status Register
65,2.9,DSISETR,0x120,0x120,3847,3849,DSI Set Register
65,2.10,TXPPD0R,0x160,0x160,3849,3850,Transmit Packet Payload Data 0 Register
65,2.11,TXPPD1R,0x164,0x164,3850,3850,Transmit Packet Payload Data 1 Register
65,2.12,TXPPD2R,0x168,0x168,3850,3851,Transmit Packet Payload Data 2 Register
65,2.13,TXPPD3R,0x16C,0x16C,3851,3852,Transmit Packet Payload Data 3 Register
65,2.14,RXSR,0x200,0x200,3852,3855,Receive Status Register
65,2.15,RXSCR,0x204,0x204,3855,3858,Receive Status Clear Register
65,2.16,RXIER,0x208,0x208,3858,3861,Receive Interrupt Enable Register
65,2.17,PRESPTOBTASETR,0x210,0x210,3861,3861,Peripheral Response Timeout BTA Set Register
65,2.18,PRESPTOLPSETR,0x214,0x214,3861,3862,Peripheral Response Timeout LP Set Register
65,2.19,PRESPTOHSSETR,0x218,0x218,3862,3863,Peripheral Response Timeout HS Set Register
65,2.20,AKEPLATIR,0x220,0x220,3863,3864,Acknowledge and Error Report Packet Parameter Latest Info
65,2.21,AKEPACMSR,0x224,0x224,3864,3865,Acknowledge and Error Report Packet Parameter Accumulate
65,2.22,AKEPSCR,0x228,0x228,3865,3866,Acknowledge and Error Report Packet Parameter Status Clear
65,2.23,RXRSSR,0x230,0x230,3866,3867,Receive Result Saved Status Register
65,2.24,RXRSSCR,0x234,0x234,3867,3868,Receive Result Saved Status Clear Register
65,2.25,RXRINFOOWSR,0x238,0x238,3868,3869,Receive Result Info Overwrite Status Register
65,2.26,RXRINFOOWSCR,0x23C,0x23C,3869,3870,Receive Result Info Overwrite Status Clear Register
65,2.27,RXRSSxR,0x240,0x240 + 0x4 * x,3870,3872,Receive Result Save Slot-x Register (x = 0 to 3)
65,2.28,RXPPD0R,0x2C0,0x2C0,3872,3873,Receive Packet Payload Data 0 Register
65,2.29,RXPPD1R,0x2C4,0x2C4,3873,3873,Receive Packet Payload Data 1 Register
65,2.30,RXPPD2R,0x2C8,0x2C8,3873,3874,Receive Packet Payload Data 2 Register
65,2.31,RXPPD3R,0x2CC,0x2CC,3874,3875,Receive Packet Payload Data 3 Register
65,2.32,HSTXTOSETR,0x2E0,0x2E0,3875,3875,HS TX Timeout Set Register
65,2.33,LRXHTOSETR,0x2E4,0x2E4,3875,3876,LRX-H Timeout Set Register
65,2.34,TATOSETR,0x2E8,0x2E8,3876,3876,TA Timeout Set Register
65,2.35,FERRSR,0x300,0x300,3876,3878,Fatal Error Status Register
65,2.36,FERRSCR,0x304,0x304,3878,3879,Fatal Error Status Clear Register
65,2.37,FERRIER,0x308,0x308,3879,3881,Fatal Error Interrupt Enable Register
65,2.38,CLSTPTSETR,0x314,0x314,3881,3883,Clock Lane Stop Time Set Register
65,2.39,LPTRNSTSETR,0x318,0x318,3883,3884,LP Transition Time Set Register
65,2.40,PLSR,0x320,0x320,3884,3887,Physical Lane Status Register
65,2.41,PLSCR,0x324,0x324,3887,3888,Physical Lane Status Clear Register
65,2.42,PLIER,0x328,0x328,3888,3890,Physical Lane Interrupt Enable Register
65,2.43,VMSET0R,0x400,0x400,3890,3891,Video Mode Set 0 Register
65,2.44,VMSET1R,0x404,0x404,3891,3892,Video Mode Set 1 Register
65,2.45,VMSR,0x410,0x410,3892,3894,Video Mode Status Register
65,2.46,VMSCR,0x414,0x414,3894,3895,Video Mode Status Clear Register
65,2.47,VMIER,0x418,0x418,3895,3896,Video Mode Interrupt Enable Register
65,2.48,VMPPSETR,0x420,0x420,3896,3897,Video Mode Pixel Packet Set Register
65,2.49,VMVSSETR,0x428,0x428,3897,3897,Video Mode Vertical Size Set Register
65,2.50,VMVPSETR,0x42C,0x42C,3897,3898,Video Mode Vertical Porch Set Register
65,2.51,VMHSSETR,0x430,0x430,3898,3899,Video Mode Horizontal Size Set Register
65,2.52,VMHPSETR,0x434,0x434,3899,3899,Video Mode Horizontal Porch Set Register
65,2.53,SQCH0SET0R,0x5C0,0x5C0,3899,3900,Sequence Channel 0 Set 0 Register
65,2.54,SQCH0SR,0x5D0,0x5D0,3900,3902,Sequence Channel 0 Status Register
65,2.55,SQCH0SCR,0x5D4,0x5D4,3902,3903,Sequence Channel 0 Status Clear Register
65,2.56,SQCH0IER,0x5D8,0x5D8,3903,3905,Sequence Channel 0 Interrupt Enable Register
65,2.57,SQCH1SET0R,0x600,0x600,3905,3905,Sequence Channel 1 Set 0 Register
65,2.58,SQCH1SR,0x610,0x610,3905,3907,Sequence Channel 1 Status Register
65,2.59,SQCH1SCR,0x614,0x614,3907,3909,Sequence Channel 1 Status Clear Register
65,2.60,SQCH1IER,0x618,0x618,3909,3911,Sequence Channel 1 Interrupt Enable Register
65,2.61,SQCHnDSCmAR,0x780,0x780 + (0x10 * m) + (0x80 * n),3911,3912,"Sequence Channel n Descriptor-m A Register (n = 0 to 1, m = 0 to 7)"
65,2.62,SQCHnDSCmBR,0x784,0x784 + (0x10 * m) + (0x80 * n),3912,3913,"Sequence Channel n Descriptor-m B Register (n = 0 to 1, m = 0 to 7)"
65,2.63,SQCHnDSCmCR,0x788,0x788 + (0x10 * m) + (0x80 * n),3913,3914,"Sequence Channel n Descriptor-m C Register (n = 0 to 1, m = 0 to 7)"
65,2.64,SQCHnDSCmDR,0x78C,0x78C + (0x10 * m) + (0x80 * n),3914,3914,"Sequence Channel n Descriptor-m D Register (n = 0 to 1, m = 0 to 7)"
66,3.1,MCG,0x000,0x000,3936,3936,Module Configuration Register
66,3.2,MCT0,0x010,0x010,3936,3937,Module Control Register 0
66,3.3,MCT2,0x018,0x018,3937,3938,Module Control Register 2
66,3.4,MCT3,0x01C,0x01C,3938,3938,Module Control Register 3
66,3.5,RTCT,0x028,0x028,3938,3939,Reset Control Register
66,3.6,RTST,0x02C,0x02C,3939,3939,Reset Status Register
66,3.7,EPCT,0x040,0x040,3939,3940,EPD Option Control Register
66,3.8,EMCT,0x044,0x044,3940,3941,EPD Misc Option Control Register
66,3.9,MIST,0x050,0x050,3941,3943,Module Interrupt Status Register
66,3.10,DTEL,0x060,0x060,3943,3943,Receive Data Type Enable Low Register
66,3.11,DTEH,0x064,0x064,3943,3944,Receive Data Type Enable High Register
66,3.12,RXST,0x070,0x070,3944,3945,Receive Status Register
66,3.13,RXSC,0x074,0x074,3945,3946,Receive Status Clear Register
66,3.14,RXIE,0x078,0x078,3946,3946,Receive Interrupt Enable Register
66,3.21,PMST,0x200,0x200,3954,3955,Power Management Status Register
66,3.22,PMSC,0x204,0x204,3955,3956,Power Management Status Clear Register
66,3.23,PMIE,0x208,0x208,3956,3957,Power Management Interrupt Enable Register
66,3.24,GSCT,0x280,0x280,3957,3957,Generic Short Packet Control Register
66,3.25,GSST,0x284,0x284,3957,3958,Generic Short Packet Status Register
66,3.26,GSSC,0x288,0x288,3958,3958,Generic Short Packet Status Clear Register
66,3.27,GSIE,0x28C,0x28C,3958,3959,Generic Short Packet Interrupt Enable Register
66,3.28,GSHT,0x290,0x290,3959,3960,Generic Short Packet Register
66,3.29,GSIU,0x294,0x294,3960,3960,Generic Short Packet Information Update Register
67,2.1,MC,0x000,0x000,3975,3977,Main Control Register
67,2.2,MS,0x004,0x004,3977,3979,Module Status Register
67,2.3,FC,0x008,0x008,3979,3979,Frame Capture Register
67,2.4,SLPRC,0x00C,0x00C,3979,3980,Start Line Pre-Clip Register
67,2.5,ELPRC,0x010,0x010,3980,3980,End Line Pre-Clip Register
67,2.6,SPPRC,0x014,0x014,3980,3981,Start Pixel Pre-Clip Register
67,2.7,EPPRC,0x018,0x018,3981,3982,End Pixel Pre-Clip Register
67,2.8,CSI_IFMD,0x020,0x020,3982,3983,CSI2 Interface Mode Register
67,2.10,IS,0x02C,0x02C,3983,3985,Image Stride Register
67,2.9,CSIFLD,0x024,0x024,3983,3983,Field Detection Control Register
67,2.11,MB1,0x030,0x030,3985,3986,Memory Base 1 Register
67,2.12,MB2,0x034,0x034,3986,3986,Memory Base 2 Register
67,2.13,MB3,0x038,0x038,3986,3987,Memory Base 3 Register
67,2.14,LC,0x03C,0x03C,3987,3987,Line Count Register
67,2.15,IE,0x040,0x040,3987,3988,Interrupt Enable Register
67,2.16,INTS,0x044,0x044,3988,3991,Interrupt Status Register
67,2.17,SI,0x048,0x048,3991,3991,Scanline Interrupt Register
67,2.18,MTCSTOP,0x054,0x054,3991,3992,AXI Transfer Stop Control Register
67,2.19,DMR,0x058,0x058,3992,3994,Data Mode Register
67,2.20,UVAOF,0x060,0x060,3994,3994,UV Address Offset Register
67,2.21.1,CSCE1,0x300,0x300,3995,3995,YC to RGB Calculation Setting Extension Register 1
67,2.21.2,CSCE2,0x304,0x304,3995,3996,YC to RGB Calculation Setting Extension Register 2
67,2.21.3,CSCE3,0x308,0x308,3996,3996,YC to RGB Calculation Setting Extension Register 3
67,2.21.4,CSCE4,0x30C,0x30C,3996,3997,YC to RGB Calculation Setting Extension Register 4
67,2.22.1,UDS_CTRL,0x080,0x080,3997,3998,Scaling Control Registers
67,2.22.2,UDS_SCALE,0x084,0x084,3998,4001,Scaling Factor Registers
67,2.22.3,UDS_PASS_BWIDTH,0x090,0x090,4001,4002,Passband Registers
67,2.22.4,UDS_CLIP_SIZE,0x0A4,0x0A4,4002,4003,UDS Output Size Clipping Registers
67,2.23,LUTP,0x100,0x100,4003,4004,Lookup Table Pointer Register
67,2.24,LUTD,0x104,0x104,4004,4004,Lookup Table Data Register
67,2.25.1,YCCR1,0x228,0x228,4004,4005,RGB to Y Calculation Setting Register 1
67,2.25.2,YCCR2,0x22C,0x22C,4005,4005,RGB to Y Calculation Setting Register 2
67,2.25.3,YCCR3,0x230,0x230,4005,4006,RGB to Y Calculation Setting Register 3
67,2.25.4,CBCCR1,0x234,0x234,4006,4007,RGB to Cb Calculation Setting Register 1
67,2.25.5,CBCCR2,0x238,0x238,4007,4007,RGB to Cb Calculation Setting Register 2
67,2.25.6,CBCCR3,0x23C,0x23C,4007,4008,RGB to Cb Calculation Setting Register 3
67,2.25.7,CRCCR1,0x240,0x240,4008,4008,RGB to Cr Calculation Setting Register 1
67,2.25.8,CRCCR2,0x244,0x244,4008,4009,RGB to Cr Calculation Setting Register 2
67,2.25.9,CRCCR3,0x248,0x248,4009,4010,RGB to Cr Calculation Setting Register 3
